task_id,record_type,strategy,alpha,one_minus_alpha,alpha_start,alpha_end,schedule,graph_family,n,p,graph_seed,init_id,init_seed,device_seed,initial_parameters,final_parameters,final_cvar_loss,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,best_ratio_so_far,final_optimal_mass,num_init_points,graph_count,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_final_cvar_loss,sem_final_cvar_loss,mean_optimal_mass,method,parameter_name,fit_model,fit_formula,a0,a1,a2,a3,weighted_sse,peak_value,tail_value,experiment,shots,steps,number_of_initializations,alpha_grid,optimizer,paired_initial_parameters,paired_device_seeds,identical_optimizer_settings,initialization_base_seed,optimizer_tail_window,optimizer_learning_rate,optimizer_learning_rate_decay_power,optimizer_learning_rate_decay_offset,optimizer_momentum,optimizer_gradient_clip,optimizer_simulator,parameter_mapping,b0,b1,alpha_gamma_relation,peak_parameter,left_curvature,right_curvature,baseline_value
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.2|1,restart,fixed,0.2,0.8,0.2,0.2,constant,erdos_renyi,8.0,2.0,2.0,1.0,20260727.0,750101.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.27674788936602523, 2.773393907243403, 2.7068566238951055, 1.7437486132337354]",0.0,0.73424,0.733152,0.7399199999999999,1.0,0.21,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.2|2,restart,fixed,0.2,0.8,0.2,0.2,constant,erdos_renyi,8.0,2.0,2.0,2.0,20260728.0,750102.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8998861460338063, 0.2983693537816532, 0.4185060364801317, 2.688457752697501]",1.998000000000001,0.54364,0.545094,0.5535599999999998,1.0,0.0262,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.2|3,restart,fixed,0.2,0.8,0.2,0.2,constant,erdos_renyi,8.0,2.0,2.0,3.0,20260729.0,750103.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.3623227420477729, 6.162613636853204, 1.9351698245573679, 0.8170733505180698]",0.069,0.76064,0.766986,0.77788,1.0,0.1862,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.2|4,restart,fixed,0.2,0.8,0.2,0.2,constant,erdos_renyi,8.0,2.0,2.0,4.0,20260730.0,750104.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.9442076042685326, 2.697409325603304, 2.0193853225756824, 0.22021803155630784]",0.0,0.7724200000000001,0.777582,0.8069600000000001,1.0,0.243,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.35|0,restart,fixed,0.35,0.65,0.35,0.35,constant,erdos_renyi,8.0,2.0,2.0,0.0,20260726.0,750200.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.9112850149474423, 2.695164350231166, 2.146356074222556, 1.890543803998335]",0.0,0.80916,0.8102159999999999,0.8168799999999999,1.0,0.3636,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.35|1,restart,fixed,0.35,0.65,0.35,0.35,constant,erdos_renyi,8.0,2.0,2.0,1.0,20260727.0,750201.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.30993820261695215, 2.5204607643074515, 2.8640632535652712, 1.92821240053702]",0.1051428571428572,0.7577,0.75693,0.7635,1.0,0.3132,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.35|2,restart,fixed,0.35,0.65,0.35,0.35,constant,erdos_renyi,8.0,2.0,2.0,2.0,20260728.0,750202.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8921087128332277, 0.285695203250619, 0.4598368425367006, 2.6886516672398506]",2.697714285714285,0.546,0.546558,0.55282,1.0,0.0304,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.35|3,restart,fixed,0.35,0.65,0.35,0.35,constant,erdos_renyi,8.0,2.0,2.0,3.0,20260729.0,750203.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.4455240022684117, 6.076142416197335, 1.9402544928261325, 0.7558209141378919]",0.3274285714285714,0.7655000000000001,0.769646,0.77658,1.0,0.2354,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.35|4,restart,fixed,0.35,0.65,0.35,0.35,constant,erdos_renyi,8.0,2.0,2.0,4.0,20260730.0,750204.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.9258189480059436, 2.686637006179272, 2.1199554980849444, 0.2934130601145153]",0.0314285714285714,0.80054,0.807654,0.82088,1.0,0.3389999999999999,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.5|0,restart,fixed,0.5,0.5,0.5,0.5,constant,erdos_renyi,8.0,2.0,2.0,0.0,20260726.0,750300.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.850179461847911, 2.7107663837625053, 2.133035493323689, 1.9520118508312225]",0.1707999999999999,0.81218,0.8113760000000001,0.8176400000000001,1.0,0.4194,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.5|1,restart,fixed,0.5,0.5,0.5,0.5,constant,erdos_renyi,8.0,2.0,2.0,1.0,20260727.0,750301.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.3175086173924775, 2.5185517083537245, 2.87764772036717, 1.933277270216382]",0.6235999999999999,0.75764,0.7552420000000001,0.76486,1.0,0.3046,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.5|2,restart,fixed,0.5,0.5,0.5,0.5,constant,erdos_renyi,8.0,2.0,2.0,2.0,20260728.0,750302.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8968471168923708, 0.303750460331724, 0.49670485581715584, 2.6581399605260816]",3.203999999999999,0.5451,0.545732,0.55108,1.0,0.0298,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.5|3,restart,fixed,0.5,0.5,0.5,0.5,constant,erdos_renyi,8.0,2.0,2.0,3.0,20260729.0,750303.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.4484110160967167, 6.06970745374273, 1.9378034657696606, 0.748214435677581]",0.7656000000000001,0.76866,0.7689480000000001,0.7795400000000001,1.0,0.2432,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.5|4,restart,fixed,0.5,0.5,0.5,0.5,constant,erdos_renyi,8.0,2.0,2.0,4.0,20260730.0,750304.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.8594169062744, 2.7079632085997574, 2.1278427071880937, 0.3768445102386222]",0.1335999999999999,0.8166,0.81242,0.81914,1.0,0.4332,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.65|0,restart,fixed,0.65,0.35,0.65,0.65,constant,erdos_renyi,8.0,2.0,2.0,0.0,20260726.0,750400.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.859994467247856, 2.7182197287401504, 2.122024051871952, 1.9439633509229461]",0.6221538461538466,0.8166399999999999,0.815842,0.8221399999999999,1.0,0.4262,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.65|1,restart,fixed,0.65,0.35,0.65,0.65,constant,erdos_renyi,8.0,2.0,2.0,1.0,20260727.0,750401.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.32104457781648593, 2.520050427685198, 2.895462012210284, 1.9232304066688797]",1.1683076923076938,0.75654,0.758376,0.76662,1.0,0.2992,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.65|2,restart,fixed,0.65,0.35,0.65,0.65,constant,erdos_renyi,8.0,2.0,2.0,2.0,20260728.0,750402.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8948633175386633, 0.30050425490819516, 0.4933456782098659, 2.6432345701269973]",3.648307692307692,0.5443800000000001,0.545026,0.55246,1.0,0.0286,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.65|3,restart,fixed,0.65,0.35,0.65,0.65,constant,erdos_renyi,8.0,2.0,2.0,3.0,20260729.0,750403.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.4445670349911347, 6.072480989807494, 1.931385085099376, 0.773987888936718]",1.2055384615384603,0.7731800000000001,0.7722640000000001,0.77886,1.0,0.247,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.65|4,restart,fixed,0.65,0.35,0.65,0.65,constant,erdos_renyi,8.0,2.0,2.0,4.0,20260730.0,750404.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.860932049920484, 2.71639460202425, 2.124552823141736, 0.3816517442945119]",0.6166153846153837,0.81526,0.815186,0.82376,1.0,0.4216,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.8|0,restart,fixed,0.8,0.1999999999999999,0.8,0.8,constant,erdos_renyi,8.0,2.0,2.0,0.0,20260726.0,750500.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.8716540506805317, 2.725589424469019, 2.1228014604889323, 1.9416445849503006]",1.0639999999999994,0.82244,0.81738,0.82244,1.0,0.4185999999999999,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.8|1,restart,fixed,0.8,0.1999999999999999,0.8,0.8,constant,erdos_renyi,8.0,2.0,2.0,1.0,20260727.0,750501.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.44568362017291896, 2.9303681699659934, 1.913924766791946, 2.378847060347297]",1.6322500000000006,0.77456,0.77617,0.7818400000000001,1.0,0.235,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.8|2,restart,fixed,0.8,0.1999999999999999,0.8,0.8,constant,erdos_renyi,8.0,2.0,2.0,2.0,20260728.0,750502.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8923024807592879, 0.3094231405857357, 0.48606109762366534, 2.6478075205310287]",4.0037499999999975,0.5463600000000001,0.547166,0.5537599999999999,1.0,0.0336,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.8|3,restart,fixed,0.8,0.1999999999999999,0.8,0.8,constant,erdos_renyi,8.0,2.0,2.0,3.0,20260729.0,750503.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.4486367500323907, 6.067835127055297, 1.9151940752657575, 0.806483036637051]",1.626749999999999,0.7743,0.775818,0.7815799999999999,1.0,0.244,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|0.8|4,restart,fixed,0.8,0.1999999999999999,0.8,0.8,constant,erdos_renyi,8.0,2.0,2.0,4.0,20260730.0,750504.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.873952336195346, 2.7273560940301724, 2.120802572832355, 0.36440485414555224]",1.0947500000000012,0.8181,0.8173499999999999,0.8222799999999999,1.0,0.4184,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|1|0,restart,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,2.0,0.0,20260726.0,750600.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.8793589624081104, 2.728197058774789, 2.1186807195890505, 3.497426330121694]",1.825,0.8175000000000001,0.8177920000000001,0.82362,1.0,0.4108,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|1|1,restart,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,2.0,1.0,20260727.0,750601.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.28192206276420473, 2.536695141755873, 2.917733889129513, 1.8835662858263955]",2.321,0.7679,0.76754,0.77286,1.0,0.2784,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|1|2,restart,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,2.0,2.0,20260728.0,750602.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8719128624049193, 0.3134251517275823, 0.45004400105888354, 2.68006464398799]",4.5159999999999965,0.5484,0.54744,0.5545,1.0,0.0286,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|1|3,restart,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,2.0,3.0,20260729.0,750603.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.4295590861998736, 6.091690942138866, 1.9094944464265393, 0.8166507571041894]",2.2,0.7799999999999999,0.776794,0.7821999999999999,1.0,0.2366,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|2|1|4,restart,fixed,1.0,0.0,1.0,1.0,constant,erdos_renyi,8.0,2.0,2.0,4.0,20260730.0,750604.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.8845517341184954, 2.7266865373570557, 2.112838177237822, 0.35352941114856606]",1.8046,0.8195399999999999,0.8165140000000001,0.8239000000000001,1.0,0.4042,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|3|0.1|0,restart,fixed,0.1,0.9,0.1,0.1,constant,erdos_renyi,8.0,2.0,3.0,0.0,20260726.0,760000.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.943043131172493, 2.702429744616682, 1.936098393247482, 1.7250438084114763]",0.0,0.8054666666666667,0.8069422222222222,0.8311555555555555,1.0,0.1328,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|3|0.1|1,restart,fixed,0.1,0.9,0.1,0.1,constant,erdos_renyi,8.0,2.0,3.0,1.0,20260727.0,760001.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.2596335704900085, 3.006430994307195, 2.4884795234149544, 1.867779831852779]",0.0,0.7871111111111112,0.784591111111111,0.7871111111111112,1.0,0.1404,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|3|0.1|2,restart,fixed,0.1,0.9,0.1,0.1,constant,erdos_renyi,8.0,2.0,3.0,2.0,20260728.0,760002.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.9484414368893457, 0.378700364522248, 0.507926791989217, 2.7048665934985263]",1.084,0.543711111111111,0.544951111111111,0.559488888888889,1.0,0.0136,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|3|0.1|3,restart,fixed,0.1,0.9,0.1,0.1,constant,erdos_renyi,8.0,2.0,3.0,3.0,20260729.0,760003.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.3710480832948831, 6.179930888928198, 2.0327150696574954, 0.7611355918706884]",0.0,0.8113333333333332,0.8053266666666667,0.8218222222222222,1.0,0.1524,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|fixed|erdos_renyi|3|0.1|4,restart,fixed,0.1,0.9,0.1,0.1,constant,erdos_renyi,8.0,2.0,3.0,4.0,20260730.0,760004.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.954158575087124, 2.6924438562459114, 1.9317438990597935, 0.15225655066594285]",0.0,0.8003777777777779,0.8069644444444444,0.835888888888889,1.0,0.1228,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
